EntityName,EntityTypeName,lat,lon
Læge Jesper Zachau                                          ,General Practitoner,56.0752247953093,12.5394080534548
Praktiserende læge Astrid Raaahede Brovn                    ,General Practitoner,56.0752247949641,12.5394080654807
Lægehuset Vibe-Hastrup                                      ,General Practitoner,55.9913077566067,12.5338910368991
Lægehuset Hasemann                                          ,General Practitoner,55.9913077560558,12.5338910560989
Grøndalslægerne                                             ,General Practitoner,55.6953883905742,12.5085646433885
Sihat ApS                                                   ,General Practitoner,55.799838123531,12.5181896248747
Familielægen Humlebæk                                       ,General Practitoner,55.9626746768542,12.5331625323226
Læge Karsten Jørgensen                                      ,General Practitoner,55.9626746749958,12.533162597074
Søborg Apotek                                               ,Pharmacy,55.7347866375205,12.5137286018647
Parkstykket 7                                               ,General Practitoner,55.7068186025921,12.5116980387851
Brønshøj Lægeklinik                                         ,General Practitoner,55.7067263967487,12.5118031731979
Læge Gunvor Iuel                                            ,General Practitoner,55.7338628410038,12.5143568501199
Alment praktiserende læge Ole Brock Madsen                  ,General Practitoner,55.6945082362207,12.5110396565683
Valby lægeklinik                                            ,General Practitoner,55.6627909763871,12.508481248424
Dalgas Boulevard Apotek                                     ,Pharmacy,55.6816334628169,12.510563233753
Nordic Medicare Lægeklinik Rungsted Kyst                    ,General Practitoner,55.8838487292839,12.5289016679833
Anders Barkholt og Morten Beck                              ,General Practitoner,55.6783919008077,12.5106516068811
Lægehuset Kiplings Alle                                     ,General Practitoner,55.737360856178,12.5166781743724
Lægerne på Jægersborgvej                                    ,General Practitoner,55.7643463765257,12.5191576910891
Familielægen                                                ,General Practitoner,55.7502201155353,12.5182649935094
"Læge, Ralph kauffmann                                       ",General Practitoner,55.7502201152846,12.5182650022551
Læge Dorte Hjermind                                         ,General Practitoner,55.7502201141224,12.5182650428034
aCure Privathospital                                        ,Hospital,55.7647338025497,12.5196162776289
Lægerne Rungstedvej 76                                      ,General Practitoner,55.8837899758099,12.5304098235287
Læge Torben M√ºller                                          ,General Practitoner,55.7533692352868,12.5187412012813
KONSULENT LARS NYGAARD-PEDERSEN                             ,General Practitoner,55.9670231673224,12.5381974999688
Lægehuset Rungsted Kyst                                     ,General Practitoner,55.8820173144328,12.5307228893773
Dine Øjenlæger                                              ,Hospital,55.8820173136311,12.5307229172984
AGATA Nordsjællands Privathospital                          ,Hospital,55.8820173134021,12.5307229252758
Læge Anna Mette Nathan                                      ,General Practitoner,55.6793012823117,12.5124987538096
Læge Trine Wrang Mortensen                                  ,General Practitoner,55.7326461196038,12.5177142724323
Lægerne i Spinderiet                                        ,General Practitoner,55.6647219743672,12.5117171794055
Praktiserende laege Marina Dahl                             ,General Practitoner,55.8142936893277,12.526291442749
Rezvan Heidarpanah                                          ,General Practitoner,55.8142936891676,12.5262914483235
Nærum Lægehus                                               ,General Practitoner,55.8142936882762,12.5262914793817
Nærum Lægehus                                               ,General Practitoner,55.8142936877962,12.5262914961053
Espergærde Lægehus                                          ,General Practitoner,55.9945792194127,12.5432656125393
Centerklinikken Espergærde                                  ,General Practitoner,55.9945792191135,12.54326562294
Familielægerne Valby                                        ,General Practitoner,55.6570604372815,12.5134676591921
"Lægerne Boye Hansen, Niels Møller og Dorte Pelvig           ",General Practitoner,55.6570604371451,12.5134676639512
Lægerne Kløvermarken                                        ,General Practitoner,55.9919748279589,12.5442979777209
Lægepraksis v/Kirstine Fossar Fabritius                     ,General Practitoner,55.6642581346267,12.5158194763107
Valby Klinik v. Pearl Pedersen                              ,General Practitoner,55.664258133876,12.5158195024904
Lund og Madsen                                              ,General Practitoner,55.6642581330797,12.5158195302566
Frederiksberg Lægecenter                                    ,General Practitoner,55.679479937539,12.5172452024997
Familielæge Lindevang                                       ,General Practitoner,55.679479937243,12.5172452128168
Familielægerne Frederiksberg                                ,General Practitoner,55.6794799371975,12.5172452144041
Espergærde Apotek                                           ,Pharmacy,55.995503229927,12.5459505808514
Læge Lejla Johannesen                                       ,General Practitoner,55.6784805487859,12.5172317369406
Familielægeklinikken                                        ,General Practitoner,55.6784805682707,12.5172316845867
Lægerne Møller & Lassen                                     ,General Practitoner,55.6784787354375,12.5172416653059
Praktiserende læge Kirsten Sander                           ,General Practitoner,55.8147619248191,12.5296807331904
Lægehuset Nærumvænge Torv                                   ,General Practitoner,55.8145527449977,12.5297352335431
Valby Lægehus                                               ,General Practitoner,55.6667961917074,12.5165437617379
Valby Sundhedshus                                           ,General Practitoner,55.6627771462987,12.5161950697267
Lægerne Søndre Fasanvej                                     ,General Practitoner,55.6676926150666,12.5166767895533
Læge Catrine Neble                                          ,General Practitoner,55.6799420433323,12.5178962141181
Lægerne Lindevangs alle                                     ,General Practitoner,55.6799420430135,12.517896225229
Læge Lars Damkjær                                           ,General Practitoner,55.6799420421939,12.5178962538
Læge Julie Galsgaard                                        ,General Practitoner,55.6799420417841,12.5178962680855
København Valby Apotek                                      ,Pharmacy,55.6665264367943,12.5169452465099
Hejmdal Privathospital                                      ,Hospital,55.6787900787746,12.5180703901832
Lægerne I Lundtofte                                         ,General Practitoner,55.7955945592127,12.5290724799002
Læge Sune Gronemann                                         ,General Practitoner,55.7397343548506,12.5240287799243
Læge Sarah Guldager                                         ,General Practitoner,55.7397343547365,12.5240287838986
Læge Nicolai Utzon-Frank                                    ,General Practitoner,55.7397343546909,12.5240287854883
Læge Sarah Caspersen                                        ,General Practitoner,55.7397343540746,12.5240288069491
Lægehuset Krumtappen                                        ,General Practitoner,55.6593054845065,12.5175993479447
Nærum Apotek                                                ,Pharmacy,55.8144591377421,12.5317252434965
København Trekroner Apotek                                  ,Pharmacy,55.661884224006,12.5186414812103
Læge Tanja Tran                                             ,General Practitoner,55.7099967990948,12.5230707564794
Nørrebro Lægehus                                            ,General Practitoner,55.6847877271703,12.5213227445226
Frb-lægehus                                                 ,General Practitoner,55.6807068985565,12.5211720986505
Christina Dyhr Thomsen                                      ,General Practitoner,55.6796997484302,12.5234666376179
Lægerne Dyhr og Klint                                       ,General Practitoner,55.6796997480653,12.523466650316
Lægerne Bag Søndermarken                                    ,General Practitoner,55.6665420668322,12.5223330528
Alment praktiserende læge Winny Kalra                       ,General Practitoner,55.7081388230886,12.5262455854829
Smallegades Apotek                                          ,Pharmacy,55.6796791675534,12.5237385302325
Lægeklinikken Frederiksberg Hospital                        ,General Practitoner,55.6869990643279,12.5249647787451
Fuglebakkens Familielæge                                    ,General Practitoner,55.697029107065,12.5259534468058
LHB Sygepleje                                               ,General Practitoner,55.9888777108565,12.5525872791311
Lægerne Anita Mink og Thomas Ullstad                        ,General Practitoner,55.6872541431908,12.5251685679606
Malene Graae                                                ,General Practitoner,55.687254143168,12.5251685687543
Elysium                                                     ,General Practitoner,55.7104978805276,12.5293059162216
Lægerne Stubmøllevej v/ Marie Lykke Eshøj og Ditte Vendelbo ,General Practitoner,55.6490515284676,12.5246610505601
Bispebjerg Lægehus                                          ,General Practitoner,55.7197130367367,12.5318141946941
Læge Steffen Peter Bjerring                                 ,General Practitoner,55.7006127158189,12.5307295718302
Lægerne Merete Hippe og Stine Christensen                   ,General Practitoner,55.7006127154532,12.5307295845349
Lægerne Tranevej                                            ,General Practitoner,55.7006127145847,12.5307296147086
Lægerne Tuborgvej                                           ,General Practitoner,55.7117503986268,12.5324398052135
København Rosen Apotek                                      ,Pharmacy,55.7117503981008,12.5324398234817
Lægerne Ebbesen og Bechsøfft                                ,General Practitoner,55.7083582979645,12.532343474379
Lægeklinik v/ Søren B Mc nair                               ,General Practitoner,55.8384157042405,12.5459217282961
Læge Josephine Haslund                                      ,General Practitoner,55.7541514548745,12.5393842949404
Alment praktiserende læge Tippe Glowanja                    ,General Practitoner,55.7541514533614,12.5393843474187
Lægerne Charlotte Just & Zahida Rehman                      ,General Practitoner,55.7541514533384,12.5393843482138
Læge Marlene Jensen                                         ,General Practitoner,55.6786088486688,12.53289623216
Lægerne Kromann og Frost                                    ,General Practitoner,55.6786088482344,12.5328962472384
Christine Hiort-Lorenzen                                    ,General Practitoner,55.6786088476856,12.5328962662847
Rialtoklinikken                                             ,General Practitoner,55.6788790647246,12.5331952323233
Frederiksberglægerne                                        ,General Practitoner,55.6805144755,12.5337222403449
Frederik Hengstenberg                                       ,General Practitoner,55.6805144754085,12.5337222435194
Almen praktiserende læge Jørgen Worm                        ,General Practitoner,55.6805144752713,12.5337222482812
Lægerne Allegade 24B                                        ,General Practitoner,55.6776108520444,12.5336518710086
Gentofte Apotek                                             ,Pharmacy,55.7473688795585,12.5412276129368
Læge Susanne Knudsen                                        ,General Practitoner,55.6877968328911,12.5358458353014
Gentofte Torvs Lægeklinik                                   ,General Practitoner,55.7462747066232,12.541364160076
Laura Wallevik                                              ,General Practitoner,55.6780892379328,12.5352012211059
Praktiserende Læge Dina Lie Nielsen                         ,General Practitoner,55.6780892375667,12.5352012338033
Lægerne Baunegårdsvej                                       ,General Practitoner,55.7462124985166,12.5414820967991
Lægeklinikken Falkonervænget                                ,General Practitoner,55.682544702808,12.5358526576141
Læge Torben Nicolai Buch                                    ,General Practitoner,55.6825447026478,12.5358526631699
"Frederiksberglægen, Læge Pernille Lund                      ",General Practitoner,55.6779078251881,12.5356208883971
Lægehuset Wagnersvej                                        ,General Practitoner,55.6465955462927,12.5329593649373
Frederiksberg Apotek                                        ,Pharmacy,55.6778441707306,12.5358981943289
Vesterbro Lægehus                                           ,General Practitoner,55.668504171212,12.5350781337475
Lægerne Nordvest                                            ,General Practitoner,55.7109447361583,12.5392255585869
David Topp                                                  ,General Practitoner,55.6849854678078,12.5379109536375
Frederiksberg Apoteket Godthåb                              ,Pharmacy,55.6855380707888,12.5381611278981
Praktiserende læge Christian M√ºller                         ,General Practitoner,55.6775728955952,12.5377716163094
København Apoteket Svalen                                   ,Pharmacy,55.7001393118293,12.5402034157055
Praktiserende læge Stine Fjermedal Andersen                 ,General Practitoner,56.0189679641019,12.5693826044592
Familielægerne Helsingør                                    ,General Practitoner,56.0189679640091,12.5693826076613
Læge Mette Høi                                              ,General Practitoner,56.0189679638236,12.5693826140656
3falkelægerne                                               ,General Practitoner,55.6858097463641,12.5389544542347
Dein & Hentze                                               ,General Practitoner,55.6858097456998,12.5389544772532
Klinik Falken                                               ,General Practitoner,55.6858097437299,12.5389545455147
Bispebjerg og Frederiksberg Hospital                        ,Hospital,55.7121701465671,12.5417980016408
Lægerne Bruun & L√∂ffelmacher                                ,General Practitoner,55.7192868303783,12.5427704576894
Læge Ken Nielsen                                            ,General Practitoner,55.6851776649713,12.5397010470853
Lægeklinikken Hostrups Have                                 ,General Practitoner,55.6845752167601,12.540560949185
København Sydhavnsapoteket                                  ,Pharmacy,55.6514616727352,12.5375979564595
Vesterbro Lægeklinik                                        ,General Practitoner,55.6704071290487,12.5397947370311
Familielægen Nørrebro                                       ,General Practitoner,55.6889870475621,12.54231782079
B√ºlowsvej Lægeklinik                                        ,General Practitoner,55.6766092366155,12.5418090525807
Praktiserende Læge                                          ,General Practitoner,55.6891863407366,12.5432285115693
Vesterbro familielæge                                       ,General Practitoner,55.6690562542235,12.5424179784923
Alment praktiserende læger Meirup og Angermann              ,General Practitoner,55.6906550097887,12.5443964901056
Familielaegernepaatoppen                                    ,General Practitoner,55.6706918265516,12.5427701788461
Lægerne i Sundhedshuset Vesterbro                           ,General Practitoner,55.6706918244424,12.5427702518416
Caritas Klinikken                                           ,General Practitoner,55.6692095169311,12.5430263604294
Lægerne Højte og Strand                                     ,General Practitoner,55.6967411819019,12.5455389891348
Læge Christian Bjørnsson                                    ,General Practitoner,55.6803226787027,12.5450929167697
Overlæge Mikael Bitsch                                      ,General Practitoner,55.680237464727,12.5451572886025
København Enghave Apotek                                    ,Pharmacy,55.6661335374426,12.5441155855043
Praktiserende læge Jette Willendrup                         ,General Practitoner,55.6992463876328,12.5476741100849
Læge Eva Christensen                                        ,General Practitoner,55.6992463868979,12.547674135493
Runddelens Lægehus                                          ,General Practitoner,55.6948060170091,12.5478049531005
Nørrebroparkens Lægehus                                     ,General Practitoner,55.6948060169862,12.5478049538944
Nørrebro Lægeklinik                                         ,General Practitoner,55.7025432384268,12.5486141840777
Mogens Kappel                                               ,General Practitoner,55.6970543894759,12.548553961825
Læge Milan Socevic                                          ,General Practitoner,55.6947067507504,12.54852286206
København Sct. Stefans Apotek                               ,Pharmacy,55.6946949021741,12.5488360297771
Vedbæk Lægeklinik                                           ,General Practitoner,55.8523516366679,12.5636764322379
Læge Tine Søndergaard                                       ,General Practitoner,55.6938162915322,12.5499277234554
GoDoctor v. speciallæge i almen medicin Kristian Gottliebsen,General Practitoner,55.6826542429538,12.5491488561036
Lægerne på Tredje                                           ,General Practitoner,55.6712907572634,12.5482585562745
Lægerne Valdemarsgade 8                                     ,General Practitoner,55.671290756322,12.5482585888054
Lægerne ved Assistensen                                     ,General Practitoner,55.7015071160245,12.5513112963178
alles Lægehus Nørrebro                                      ,General Practitoner,55.7015071154498,12.551311316169
Alment praktiserende læge Lars Bjørn Marker                 ,General Practitoner,55.670111156904,12.5484690711691
Lægehjørnet                                                 ,General Practitoner,55.695823104573,12.5508672748112
Læge Peyman Pedrampour                                      ,General Practitoner,55.6964900649964,12.550977477999
Lægerne Jagtvej                                             ,General Practitoner,55.6964900637322,12.5509775216659
Lægelinien                                                  ,General Practitoner,55.6436732518226,12.5464092588995
Lægeklinikken på Værnedamsvej 1                             ,General Practitoner,55.6729622546071,12.5498604648858
Sydhavnens Lægehus                                          ,General Practitoner,55.6455542440963,12.5475584182012
Forum Lægehus                                               ,General Practitoner,55.6824540122285,12.5511174817539
Lægerne Vesterbrogade 73b                                   ,General Practitoner,55.6725189233919,12.5502376087556
Praktiserende læge Jesper Nielsen                           ,General Practitoner,55.6727864983051,12.5503251962743
Lægerne Bernstorffsvej                                      ,General Practitoner,55.7347569123351,12.5560892356581
"Sankt Lukas Stiftelsen, Dr. Alexandrines hus                ",Hospital,55.7267180600347,12.5557237860373
Lægeklinikken                                               ,General Practitoner,55.6852611121223,12.5521210192068
Lægerne Schønbergsgade 2                                    ,General Practitoner,55.6744087721008,12.5512260190047
Læge Laura Bjerring                                         ,General Practitoner,55.6864170960114,12.5526421620723
Praktiserende læge Henrik Pals                              ,General Practitoner,55.6864170954365,12.5526421819157
"Lægerne Finne, Sindal og Aabenhus                           ",General Practitoner,55.6728217987961,12.5516646026394
Hellerup Lægehus                                            ,General Practitoner,55.727480614921,12.5569254321546
 Lægerne i Nordhuset                                        ,General Practitoner,56.0329785419837,12.5855192897709
Kanalbyens Lægeklinik                                       ,General Practitoner,55.6485515911037,12.5513741917571
Familielæge Sune Jans                                       ,General Practitoner,55.6752606784574,12.5542072189667
Lægerne Vesterbros Torv                                     ,General Practitoner,55.6722416440942,12.5545877728327
Nørrebro Lægehus                                            ,General Practitoner,55.689704306773,12.5562401963275
Mogens Nørgaard Christiansen                                ,General Practitoner,56.0250732203188,12.5877672571052
Nina Rummel                                                 ,General Practitoner,56.0250732184304,12.5877673219572
Søernes Privathospital                                      ,Hospital,55.6799069538393,12.5563818061684
√Öboulevardens Lægeklinik                                    ,General Practitoner,55.6824206717594,12.5568347620708
Praktiserende læge Louise Kandrup                           ,General Practitoner,56.0183061884992,12.5885237623311
Kronborg Privathospital ApS                                 ,Hospital,56.0183062574862,12.5885238634508
Læge Jakob Hjorth Nielsen                                   ,General Practitoner,55.6885752189674,12.5584936747366
Elmegades Lægeklinik                                        ,General Practitoner,55.6899722934822,12.5586289966257
Læge Cathrine Christophersen                                ,General Practitoner,55.6722782561049,12.5576378443024
"Lægeklinikken Vesterbrogade 35A, 1. sal                     ",General Practitoner,55.6723955681988,12.5580293206634
Familielægerne på 3 sal I/S                                 ,General Practitoner,55.6723955675771,12.5580293420865
April Moe                                                   ,General Practitoner,55.7550425498895,12.565840819635
Lægeklinikken Sankt Hans Torv                               ,General Practitoner,55.6909274306913,12.560306916423
Region Hovedstadens Psykiatri                               ,Hospital,55.7108926857255,12.5622385613577
Marianne Rossen                                             ,General Practitoner,55.7068372071739,12.5623573062335
Odontologisk Institut - Tandlægeskolen                      ,Hospital,55.6947864277763,12.56164733703
Læge Anne-Birgit Olsen                                      ,General Practitoner,55.752614286044,12.5671548675977
Lokallægerne                                                ,General Practitoner,55.7552859581126,12.5674962976607
LocalDoctors.dk                                             ,General Practitoner,55.7552859579046,12.5674963048168
Alment praktiserende læge Anne Mette Fabricius-Lauritzen    ,General Practitoner,55.7552859576273,12.5674963143583
Familielægerne Mejdahl                                      ,General Practitoner,55.755285952682,12.5674964845149
All√© lægen 2920                                             ,General Practitoner,55.7551460661019,12.567900917262
2100 Lægehuset Østerbro                                     ,General Practitoner,55.7089604396904,12.5639540812418
Læge Nanna Overgaard                                        ,General Practitoner,55.7089604391136,12.5639541010965
Nørrebro Apotek                                             ,Pharmacy,55.6874625092219,12.5623304186226
Citydoctors                                                 ,General Practitoner,55.6783224022104,12.5615750087387
Lægehuset                                                   ,General Practitoner,55.6875499489315,12.5625735744458
Charlottenlund Apotek                                       ,Pharmacy,55.7546306361,12.5697512028285
Helsingørs idrætsmedicinske Klinik                          ,General Practitoner,56.0284102818155,12.5960017641333
København Steno apotek                                      ,Pharmacy,55.6745929726749,12.5634600858718
Lægerne ydre Østerbro                                       ,General Practitoner,55.7102136864558,12.5668288692941
Lægehuset Sortedam                                          ,General Practitoner,55.6898993206208,12.5657012650637
Charlottenlund Lægehus                                      ,General Practitoner,55.7536421701152,12.5717018513068
Charlottenlund Lægehus Medicals Nordic I/S                  ,General Practitoner,55.7536421673389,12.5717019467172
Privathospitalet Danmark                                    ,Hospital,55.7536421669687,12.5717019594386
CAOLIN                                                      ,Hospital,55.7536421662515,12.5717019840863
Rigshospitalet                                              ,Hospital,55.6959758955693,12.5666523606805
"Lægehuset, Nørre Farimagsgade 33                            ",General Practitoner,55.6826850870053,12.5655826498983
Lægerne ved Fredensvej                                      ,General Practitoner,55.7608372109426,12.5733468912839
Ordrup Lægehus                                              ,General Practitoner,55.7608372096926,12.5733469342264
Charlottenlund Privathospital ApS                           ,Hospital,55.7533623906146,12.5729887228807
Lægeklinikken v/Lars Aagaard Olsen                          ,General Practitoner,55.7099452906231,12.5690205053732
Lægerne ved Torvehallerne                                   ,General Practitoner,55.6836448853115,12.5670475516669
Ordrup Apotek                                               ,Pharmacy,55.7615355675364,12.5742189190559
Læge Mette Marie Tidlund                                    ,General Practitoner,55.6831450529729,12.5675383316064
Lægerne ved Søerne                                          ,General Practitoner,55.6877901179048,12.5679768775068
Læge Michael Sannig                                         ,General Practitoner,56.0436657699265,12.6008992406579
Praktiserende læge Mette Stokholm                           ,General Practitoner,55.6919505120657,12.5687557835523
Casper Claudius                                             ,General Practitoner,55.7450470393862,12.5738096388204
CeriXClinic Hellerup                                        ,Hospital,55.7356587405837,12.5745885368994
Viggo Monrad Jensen                                         ,General Practitoner,55.6843839883953,12.5701906093047
Adeas Parken                                                ,Hospital,55.7017522734782,12.5724800292634
Hellerup Apotek                                             ,Pharmacy,55.7319498153988,12.5755394628115
Privatkonsultationen Havstedbæk                             ,General Practitoner,55.6816344602434,12.5709665011662
Kognitiv Klinik                                             ,General Practitoner,55.6816344599891,12.5709665098961
Lægerne i Gothersgade                                       ,General Practitoner,55.6850215826869,12.5713737388942
"Retsmedicinsk Institut, København                           ",Hospital,55.6803648280525,12.5713954140636
Lægerne ved Botanisk Have                                   ,General Practitoner,55.6880929893407,12.5721858360786
Lægerne Gardes All√©                                         ,General Practitoner,55.7390220539466,12.576855306176
Hellerup Sundhedscenter                                     ,General Practitoner,55.7333732198031,12.5763907191723
"Lægerne Mollerup, Falgren & Hvidt                           ",General Practitoner,56.0406061357544,12.6048785864961
Apoteksbrug                                                 ,Pharmacy,55.6613842907739,12.5699611716402
Lægerne på Strøget                                          ,General Practitoner,55.6776161026217,12.5720970659354
Røde Kors Sundhedsklinik for migranter København            ,General Practitoner,55.6983415713477,12.5741170033545
Lægerne i Helsingør                                         ,General Practitoner,56.0333192937208,12.6054861710949
Lægeklinik v/Josephine Harding                              ,General Practitoner,55.740879551701,12.5784998921713
Lægerne Helleruphus                                         ,General Practitoner,55.728288020538,12.5773716988166
Familielægen ved Rosenborg                                  ,General Practitoner,55.6830388270518,12.5736507818645
Alment praktiserende læge Vibeke Thåstrup Jensen            ,General Practitoner,55.7051936396303,12.5757529408346
Læge Anne-Mette Toftgaard                                   ,General Practitoner,55.7051936391211,12.5757529583048
Rasmus Heilmann                                             ,General Practitoner,55.7051936387507,12.5757529710104
OASIS - behandling og rådgivning for flygtninge             ,Hospital,55.6783424958001,12.5734042786348
Lægerne på Strandvejen                                      ,General Practitoner,55.7276540593022,12.578295172892
Capio A/S                                                   ,Hospital,55.7276540583522,12.5782952054686
København Øresunds Apotek                                   ,Pharmacy,55.7140924422818,12.5772855968516
Lægerne Sdr. Strandvej                                      ,General Practitoner,56.0303717307537,12.6065441296048
Lægen ved Svanemøllen                                       ,General Practitoner,55.7163826234695,12.5776964945944
Lægerne ved Svanemøllen                                     ,General Practitoner,55.716382623122,12.5776965065093
Team Clinic                                                 ,General Practitoner,55.7163826222418,12.5776965366936
København Østerbro Apotek                                   ,Pharmacy,55.7094319282697,12.5771957424898
Mia Fangel                                                  ,General Practitoner,55.7077667748734,12.5770650772956
Læge Stine Stentoft                                         ,General Practitoner,55.7077667741323,12.5770651027084
Lægerne Truelsen & Lykkegaard                               ,General Practitoner,55.7074934227702,12.5777372921589
Læge Mette Lykke Truelsen                                   ,General Practitoner,55.70749342189,12.5777373223364
Stig Balk-Møller                                            ,General Practitoner,55.707269717224,12.5777338682879
Lægeklinikken Gazelle D. Maghsoudi                          ,General Practitoner,55.707269716506,12.5777338929063
Lægerne Hvidt-Nielsen & Carson                              ,General Practitoner,55.7072697160891,12.5777339072008
København Vaisenhus Apotek                                  ,Pharmacy,55.681624126706,12.5754807070113
Lægerne ved Brumleby                                        ,General Practitoner,55.7014054265584,12.5777163904645
Lægerne Ved Trianglen                                       ,General Practitoner,55.7005747680556,12.5777871994053
Lægen Nøjsomhedsvej                                         ,General Practitoner,55.7044644497907,12.578190487848
Lægeklinikken Nøjsomhedsvej                                 ,General Practitoner,55.7044644490957,12.5781905116705
Waterfrontdoctors                                           ,General Practitoner,55.7259908065251,12.5802479103917
Apoteket Trianglen                                          ,Pharmacy,55.7000241776795,12.5780685011183
Kalra Care                                                  ,General Practitoner,55.6170108110907,12.5707372315332
Alexandria Klinikken                                        ,General Practitoner,55.6981716083827,12.5783147665346
Lægerne på Amagertorv                                       ,General Practitoner,55.6785145191727,12.5767716536754
Læge Martin Ryt-Hansen                                      ,General Practitoner,55.6983244633255,12.578838865681
Læge Marie Villum Marker                                    ,General Practitoner,55.6983244629549,12.5788388783843
Læge Maj Vadskjær                                           ,General Practitoner,55.6983244627696,12.5788388847359
Praktiserende Læger Karin & Stig Bille Hansen               ,General Practitoner,55.6983244603139,12.5788389688955
Familielægerne Østerbro                                     ,General Practitoner,55.6983244587385,12.5788390228846
Lægepraksis Morten Birk-Petersen                            ,General Practitoner,55.698324457557,12.5788390633764
Lægerne i Odensegade                                        ,General Practitoner,55.6997958164483,12.5790567572262
Gry Munk Petersen                                           ,General Practitoner,55.6979710536015,12.5790926531524
Læge Marie Baunsgaard                                       ,General Practitoner,55.6979710526747,12.5790926849104
Lægerne Jensen og Schrøder                                  ,General Practitoner,56.033336739181,12.6101971663722
2100 Tid Samme Dag                                          ,General Practitoner,55.7078542086534,12.5802046638103
Familielægen Vordingborggade                                ,General Practitoner,55.7078542081435,12.5802046812816
Lægerne Randersgade                                         ,General Practitoner,55.7074461435174,12.5802946147276
Lægerne på Bryggen                                          ,General Practitoner,55.6618633981727,12.5761643678385
Helsingør Axeltorvs Apotek                                  ,Pharmacy,56.0367328106301,12.6108559003255
"Lægerne Østerbrogade 48,1                                   ",General Practitoner,55.6968273057409,12.5798595338937
Havnestadens lægehus                                        ,General Practitoner,55.6621368593027,12.5767554506612
Helsingør Stengades Apotek                                  ,Pharmacy,56.0341355327895,12.6118026668116
Bryggens Lægehus                                            ,General Practitoner,55.6671384166858,12.5783286793658
Lægerne ved Kongens Have                                    ,General Practitoner,55.6818336640227,12.580358062068
Lægerne Gammel Mønt                                         ,General Practitoner,55.6818336633971,12.5803580834958
KlinikA                                                     ,Hospital,55.6309990521861,12.5758925659795
Nordic Privathospital                                       ,Hospital,55.6309990517466,12.5758925810388
Københavns Mobile Lægeteam                                  ,General Practitoner,55.6788200664741,12.5806441364814
Lægerne i Field's                                           ,General Practitoner,55.6312059090134,12.5765411428819
√Örhusgade Lægehus                                           ,General Practitoner,55.7065236626127,12.5852084780933
Steen Aasted Halse Clinic                                   ,General Practitoner,55.68421860826,12.5834871694111
Læge Michele Saldo                                          ,General Practitoner,55.6986005514358,12.5849677310451
Kæbekirurgisk Aftalesygehus                                 ,Hospital,55.6807424630698,12.5834655024437
Copenhagen Doctors                                          ,General Practitoner,55.680108633764,12.5836130363473
Taarbæk Lægehus                                             ,General Practitoner,55.7873485350733,12.5941352810693
Amalieklinikken København                                   ,Hospital,55.6840789079435,12.5858668615936
Kongelig Hof Apotek                                         ,Pharmacy,55.683241237134,12.5866444537676
Medical Ortopedics                                          ,General Practitoner,55.7006117018358,12.5882780908142
Ørestadens Lægeklinik                                       ,General Practitoner,55.633388797345,12.5821275539838
Læge Tom Olesen                                             ,General Practitoner,55.6333887967194,12.5821275753851
Thrive Wellness                                             ,General Practitoner,55.6848412390477,12.5868598168282
Lægerne på Strandboulevarden                                ,General Practitoner,55.7008609617632,12.5889417010996
Københavns Private lægeklinin                               ,General Practitoner,55.6713231859198,12.5868287944244
"NSI, Udenlandsk Apotek via epSOS                            ",Pharmacy,55.6661946589947,12.5877577450507
Alment praktiserende læge Skovshoved Lægeklinik             ,General Practitoner,55.7637969932458,12.5967758123334
Nyhavnslaegerne v. Trine Juhler                             ,General Practitoner,55.6807296447029,12.5897508337009
Lægerne Kongelundsvej 434                                   ,General Practitoner,55.6037659541343,12.5829732576397
Lægerne Kongelundsvej 290                                   ,General Practitoner,55.6168884129519,12.5853286934916
Læge Janne Boas Horn-Lassen                                 ,General Practitoner,55.6720647240947,12.5909181162857
Alment praktiserende læge Anders Munk                       ,General Practitoner,55.6313041779634,12.587467724799
DoctorAirHead                                               ,General Practitoner,55.656748148364,12.589815752485
Lægerne Gregersen og Press                                  ,General Practitoner,55.6724732588377,12.5916751800027
Torben Jahnsen                                              ,General Practitoner,55.6723445334073,12.5919255709006
Christianshavns Apotek                                      ,Pharmacy,55.6723445333841,12.591925571694
BodyTriumph                                                 ,General Practitoner,55.6798762739428,12.5931201472112
Læge Jette Haagemann                                        ,General Practitoner,55.6721286286597,12.5935093062802
Læge Lotte Schmidt                                          ,General Practitoner,55.6721286286132,12.593509307867
TorvegadeDoktor                                             ,General Practitoner,55.67212862859,12.5935093086604
Center for Hjerneskade - hospital                           ,Hospital,55.6611734184899,12.5926397844048
UN City Clinic                                              ,General Practitoner,55.7044897069826,12.59738897887
Jens Tingleff                                               ,General Practitoner,55.7067852242416,12.5981864983181
Lægeklinikken Amagerbro                                     ,General Practitoner,55.6662554524274,12.5946794510268
Lægerne Under Elmene                                        ,General Practitoner,55.6652236575531,12.5975693192482
Læge Tore Tveit Knudsen                                     ,General Practitoner,55.6670801475235,12.598175145681
Amagerbrogade 17                                            ,General Practitoner,55.6670801466387,12.5981751758267
Lægerne Amagerbrogade18                                     ,General Practitoner,55.6665105210954,12.5981503016614
Lægehuset Amagerport                                        ,General Practitoner,55.6653396717973,12.5981109912973
Kongeporten ApS                                             ,Hospital,55.6779717798754,12.6011542658368
Lægeklinikken PLC                                           ,General Practitoner,55.6534893064692,12.5993341844186
Lægeklinikken Lygtemagerstien                               ,General Practitoner,55.6526743361554,12.5998038103715
